PAIS_ORIGEM;TITULO_ORIGINAL;ROE
ALEMANHA;DISENGAGEMENT;E1300000100000
ALEMANHA;DOCTOR'S DIARY - SEASON I;E1300000100000
ALEMANHA;DOCTOR'S DIARY - SEASON II;E1300000100000
ALEMANHA;DODGEBALL: A TRUE UNDERDOG STORY;E1300000100000
ALEMANHA;DODGEBALL: A TRUE UNDERDOG STORY;E1700163300000
ALEMANHA;DOG HOUSE (AKA-KÖRNER UND KÖTER);E1300000100000
ALEMANHA;DOLPHIN, THE (AKA EL DELFIN: LA HISTORIA DE UN SOÑADOR);E1300000100000
ALEMANHA;DON'T COME KNOCKING;E1900107100000
ALEMANHA;DON'T LET GO;E1300000100000
ALEMANHA;DON'T LOOK FOR ME;E1300000100000
ALEMANHA;DONT'T LOOK FORME;E1300000100000
ALEMANHA;DON’T LET GO;E1800466700000
ALEMANHA;DOOMSDAY;E1300000100000
ALEMANHA;DOUBLE JEOPARDY;E1300000100000
ALEMANHA;DOUBLE JEOPARDY;E1500910400000
ALEMANHA;DOWFALL;E1300000100000
ALEMANHA;DOWN TO EARTH (2001);E1900022200000
ALEMANHA;DOWN WITH LOVE;E1600265800000
ALEMANHA;DOWNFALL;E1300000100000
ALEMANHA;DR. MABUSE – INFERNO;E2000347300000
ALEMANHA;DR. MABUSE, DER SPIELER;E2000347400000
ALEMANHA;DR. SEUSS' HOW THE GRINCH STOLE CHRISTMAS;E1300000100000
ALEMANHA;DRACULA 3000;E1300000100000
ALEMANHA;DRAGONFLY;E1500467700000
ALEMANHA;DREAM THEATER AT WACKEN OPEN AIR;E1600366200000
ALEMANHA;DRESDEN;E1300000100000
ALEMANHA;DUDAMEL: THE PROMISE OF MUSIC;E1300000100000
ALEMANHA;DUPLICITY;E1600410100000
ALEMANHA;DUST;E1300000100000
ALEMANHA;DUSTY & MOP;E1800051000000
ALEMANHA;DVORAK, SYMPHONY NO. 9 IN E MINOR, OP. 95¿FROM THE NEW WORLD¿;E1300000100000
ALEMANHA;DYING;E2400442700000
ALEMANHA;EAMI;E2300331600000
ALEMANHA;EAT THAT QUESTION: FRANK ZAPPA IN HIS OWN WORDS;E1600641800000
ALEMANHA;ECLIPSE;E1300000100000
ALEMANHA;ECO BRASIL;E2300275700000
ALEMANHA;ECOPIA - INTELLIGENT BUILDING, SUSTAINABLE LIVING;E1300000100000
ALEMANHA;EDDIE THE EAGLE;E1600046500000
ALEMANHA;EDELWEISS PIRATES;E1300000100000
ALEMANHA;EDUKATORS;E1300000100000
ALEMANHA;EGOSHOOTER;E1300000100000
ALEMANHA;EINGEMAUERT;E1300000100000
ALEMANHA;EINSTEINCHEN;E1300000100000
ALEMANHA;EL 5 DE TALLERES;E1600663900000
ALEMANHA;EL DELFIN (AKA: EL DELFIN: LA HISTORIA DE UN SOÑADOR);E1300000100000
ALEMANHA;EL DELFÍN: LA HISTORIA DE UN SOÑADOR;E1300000100000
ALEMANHA;ELECTROFLY;E1800104300000
ALEMANHA;ELEMENTAREILCHEN;E1600577300000
ALEMANHA;ELEMETARTEILCHEN;E1300000100000
ALEMANHA;ELEPHANTS IN THE CONCRETE JUNGLE;E1300000100000
ALEMANHA;ELIANE ELIAS PLAYS AVO SESSION;E1300000100000
ALEMANHA;ELIZABETH: THE GOLDEN AGE;E1300000100000
ALEMANHA;ELIZABETH: THE GOLDEN AGE;E1800541300000
ALEMANHA;ELLE;E1600499500000
ALEMANHA;ELLES;E1600193000000
ALEMANHA;ELSER;E1600539500000
ALEMANHA;ELVIS COSTELLO PLAYS BALOISE SESSION;E1500522500000
ALEMANHA;EMMAS GLUCK;E1300000100000
ALEMANHA;EMMAS GLÜCK;E1300000100000
ALEMANHA;EMMAS GLÜCK;E1600541500000
ALEMANHA;EN DUVA SATT PÅ EN GREN OCH FUNDERADE PÅ TILLVARON;E1500113100000
ALEMANHA;ENKLAVA;E1800278000000
ALEMANHA;EPIGENETICS ¿ HOW FOOD UPSETS OUR GENES;E1300000100000
ALEMANHA;ES WAR EINMAL IN DEUTSCHLAND...;E1700371000000
ALEMANHA;ESTHER;E2400046900000
ALEMANHA;EUPHORIA;E1900039400000
ALEMANHA;EUROPAKONZERT 2016 FROM RØROS;E2000076000000
ALEMANHA;EUROPAKONZERT 2018 FROM BAYREUTH;E2000076100000
ALEMANHA;EVANESCENCE - DELUXE EDITION;E1300000100000
ALEMANHA;EVELYN;E1300000100000
ALEMANHA;EVELYN;E1600333400000
ALEMANHA;EVENING;E1300000100000
ALEMANHA;EVERY THING WILL BE FINE;E1500846600000
ALEMANHA;EVOLUTION;E2300121800000
ALEMANHA;EXPERIMENT, DAS;E1300000100000
ALEMANHA;FABIAN GOING TO THE DOGS;E2200063500000
ALEMANHA;FABULEUX DESTIN D'AMÉLIE POULAIN;E1700617700000
ALEMANHA;FACE TO FACE;E1500051700000
ALEMANHA;FALLEN LEAVES;E2300438800000
ALEMANHA;FAMOUS FIVE 3;E1700585500000
ALEMANHA;FANNY & ALEXANDER;E1300000100000
ALEMANHA;FANNY OCH ALEXANDER;E1800178300000
ALEMANHA;FANTASTIC FOUR;E1300000100000
ALEMANHA;FANTASTIC FOUR (2005);E1700460800000
ALEMANHA;FAR CRY;E1300000100000
ALEMANHA;FAR CRY;E1700419100000
ALEMANHA;FARAWAY, SO CLOSE;E1300000100000
ALEMANHA;FASCINATION;E1300000100000
ALEMANHA;FASCINATION CORAL REEF 3D - HUNTERS & THE HUNTED;E1300000100000
ALEMANHA;FASCINATION CORAL REEF 3D - MYSTERIOUS WORLDS UNDER WATER;E1300000100000
ALEMANHA;FAST AND FURIOUS: TOKYO DRIFT, THE;E1300000100000
ALEMANHA;FAST TRACK ¿ NO LIMITS;E1300000100000
ALEMANHA;FATHER MOTHER DONOR CHILD;E1700497800000
ALEMANHA;FATIMA'S HAND;E1300000100000
ALEMANHA;FAUST: EINE DEUTSCHE VOLKSSAGE;E2000347500000
ALEMANHA;FERRARI WORLD ABU DHABI;E1300000100000
ALEMANHA;FEVER (WORKING TITLE: SOUTH AFRICA 2010);E1300000100000
ALEMANHA;FEVER PITCH;E1700503100000
ALEMANHA;FIDDLESTICKS;E1700584800000
ALEMANHA;FIGHT CLUB;E1700164600000
ALEMANHA;FINAL CONTRACT - DEATH ON DELIVERY;E1300000100000
ALEMANHA;FINAL CONTRACT: DEATH ON DELIVERY;E1300000100000
ALEMANHA;FINAL CONTRACT:DEATH ON DELIVERY;E1300000100000
ALEMANHA;FINAL DESTINATION 3;E1300000100000
ALEMANHA;FINAL STORM, THE;E1700310600000
ALEMANHA;FIND ME GUILTY;E1300000100000
ALEMANHA;FIRE , ICE AND DYNAMIT;E1300000100000
ALEMANHA;FITZCARRALDO;E1300000100000
ALEMANHA;FITZCARRALDO;E1600034400000
ALEMANHA;FLYING BOYS OF GAZA;E1300000100000
ALEMANHA;FLYING SCOTSMAN, THE;E1300000100000
ALEMANHA;FLYPAPER;E1300000100000
ALEMANHA;FONTANE EFFI BRIEST;E2200337100000
ALEMANHA;FOOD SAVERS - DIE ESSENSRETTER;E1800283700000
ALEMANHA;FOR A FEW DOLLARS MORE;E1700248500000
ALEMANHA;FORGET ABOUT NICK;E1800588100000
ALEMANHA;FORGET ME NOT;E1500263900000
ALEMANHA;FOUR CHRISTMASES;E1600551200000
ALEMANHA;FOUR MINUTES ( VIER MINUTEN);E1300000100000
ALEMANHA;FOURTH ANGEL, THE;E1300000100000
ALEMANHA;FOXTROT;E1700616900000
ALEMANHA;FRANCOFONIA;E1600347300000
ALEMANHA;FRANK ZAPPA & ENSEMBLE MODERNE – ‘THE YELLOW SHARK’;E1800604300000
ALEMANHA;FRANKENSTEIN;E1600586300000
ALEMANHA;FRANKESTEIN;E1600359800000
ALEMANHA;FRANTZ;E1700029400000
ALEMANHA;FRANZ;E2600141500000
ALEMANHA;FRANZ KAFKA – WRITER BETWEEN THE WORLDS;E2100044200000
ALEMANHA;FREE LUNCH SOCIETY;E1700585000000
ALEMANHA;FREE STYLE;E1500919000000
ALEMANHA;FREEDOM WRITERS;E1300000100000
ALEMANHA;FREEDOM WRITERS;E1402425700000
ALEMANHA;FRIDAY NIGHT LIGHTS;E1700167400000
ALEMANHA;FRIEND REQUEST;E1900178600000
ALEMANHA;FULL REPORT ZOOM;E2300004300000
ALEMANHA;FUNNY MONEY;E1300000100000
ALEMANHA;FUNNY MONEY;E1700553400000
ALEMANHA;FUTUR DREI;E2100420300000
ALEMANHA;FUTURANDO;E1600663600000
ALEMANHA;GABRIELLE;E1300000100000
ALEMANHA;GALA FROM BERLIN 2015;E1600325100000
ALEMANHA;GALILEO X.PERIENCE;E1300000100000
ALEMANHA;GAUTHIER DANCE: POPPEA // POPPEA;E1600034600000
ALEMANHA;GAZA SURF CLUB;E1700197200000
ALEMANHA;GEGEN DIE WAND;E1300000100000
ALEMANHA;GEGEN DIE WAND;E1600443100000
ALEMANHA;GEISTERSTÄDTE;E1800315300000
ALEMANHA;GENERAL'S DAUGHTER;E1300000100000
ALEMANHA;GENERAL'S DAUGHTER, THE;E1300000100000
ALEMANHA;GENERATION WAR;E1500249800000
ALEMANHA;GENGEN DIE WAND AKA HEAD ON;E1300000100000
ALEMANHA;GENGHIS KHAN RIDER OF THE APOCALYPSE;E1300000100000
ALEMANHA;GEORGE AND THE DRAGON;E1300000100000
ALEMANHA;GERHARD RICHTER PAINTING;E1600290700000
ALEMANHA;GERMANY FROM ABOVE;E1300000100000
ALEMANHA;GERMANY FROM ABOVE;E1700420000000
ALEMANHA;GET LOW;E1300000100000
ALEMANHA;GHETTO;E1300000100000
ALEMANHA;GHOST OF CANTERVILLE;E1300000100000
ALEMANHA;GHOST WRITER, THE;E1300000100000
ALEMANHA;GHOSTHUNTERS ON ICY TRAILS;E1900428500000
ALEMANHA;GINGER AND FRED;E1500789200000
ALEMANHA;GIRL, INTERRUPTED;E1800043600000
ALEMANHA;GLENN GOULD - HEREAFTER;E1500789300000
ALEMANHA;GLENN GOULD - RUSSIAN JOURNEY;E1500786500000
ALEMANHA;GOAL II: LIVING THE DREAM;E1800232400000
ALEMANHA;GOD OF CARNAGE;E1300000100000
ALEMANHA;GODS  MIGHTY SERVANT;E1300000100000
ALEMANHA;GODS MIGHTY SERVANT;E1900493700000
ALEMANHA;GONDOLA;E2500132200000
ALEMANHA;GOOD;E1300000100000
ALEMANHA;GOOD BYE LENIN!;E1300000100000
ALEMANHA;GOOD BYE LENIN!;E2500212700000
ALEMANHA;GOOD BYE, LENIN!;E1300000100000
ALEMANHA;GOOD LUCK, HAVE FUN, DON'T DIE;E2600007600000
ALEMANHA;GOODBYE BAFANA;E1300000100000
ALEMANHA;GOODBYE BAFANA;E1600542000000
ALEMANHA;GOODBYE FIRST LOVE;E1600212700000
ALEMANHA;GOODBYE, LENIN;E1300000100000
ALEMANHA;GOTHIC PAINTINGS: BETWEEN HORROR, FAITH AND GENIUS;E2300209600000
ALEMANHA;GRAND PRIX OF EUROPE;E2500172300000
ALEMANHA;GRANNY NANNY;E2100276600000
ALEMANHA;GRAVE DECISIONS;E1300000100000
ALEMANHA;GRIMM LOVE;E1300000100000
ALEMANHA;GRIMM'S FINEST FAIRY TALES;E1500867800000
ALEMANHA;GRIMMS FINES FAIRY TALES;E1300000100000
ALEMANHA;GUANTANAMERA;E1800475100000
ALEMANHA;GUNS AKIMBO;E2000353300000
ALEMANHA;GUSTAV MAHLER: AUTOPSY OF A GENIUS;E1500408300000
ALEMANHA;GUY;E1300000100000
ALEMANHA;GÖTEBORGSOPERANS DANSKOMPANI: SKID;E2000440200000
ALEMANHA;HAIR;E1300000100000
ALEMANHA;HALBE TREPPE;E1300000100000
ALEMANHA;HALF LIGHT;E1300000100000
ALEMANHA;HALF PAST DEAD;E1500019100000
ALEMANHA;HANDMAID'S TALE, THE;E1900079000000
ALEMANHA;HANNA;E1300000100000
ALEMANHA;HANNA;E1600220300000
ALEMANHA;HANNAH ARENDT;E1500843800000
ALEMANHA;HANNAH ARENDT: FACING TYRANNY;E2600055500000
ALEMANHA;HANNI & NANNI;E1300000100000
ALEMANHA;HANNI & NANNI 2;E1300000100000
ALEMANHA;HANNI & NANNI: MEHR ALS BESTE FREUNDE;E1800279900000
ALEMANHA;HANSEL & GRETEL;E1300000100000
ALEMANHA;HANSEL & GRETEL: WITCH HUNTERS;E1300000100000
ALEMANHA;HANSEL & GRETEL: WITCH HUNTERS;E1402520100000
ALEMANHA;HAPPILY N'EVER AFTER 2;E1500909000000
ALEMANHA;HAPPY BIRTHDAY! A CELEBRATION OF 25 YEARS OF THE JOHANN STRAUSS ORCHESTRA;E1300000100000
ALEMANHA;HAPPY END;E1700470600000
ALEMANHA;HAPPY FAMILY;E1700349600000
ALEMANHA;HARDBALL;E1300000100000
ALEMANHA;HAUS DER HARMONIE AKA HOUSE OF HARMONY;E1300000100000
ALEMANHA;HAVANA DANZA;E1500789600000
ALEMANHA;HAVEN;E1600427500000
ALEMANHA;HEAD ON;E1300000100000
ALEMANHA;HEALING - MIRACLES, MYSTERIES AND JOHN OF GOD;E1300000100000
ALEMANHA;HEART OF AMERICA;E1300000100000
ALEMANHA;HEAVEN (2002);E1300000100000
ALEMANHA;HEAVEN 2;E1300000100000
ALEMANHA;HEILSTATTEN;E1800475300000
ALEMANHA;HEILSTÄTTEN;E2100505000000
ALEMANHA;HELD DER GLADIATOREN;E1300000100000
ALEMANHA;HELLBOY 2: THE GOLDEN ARMY;E1300000100000
ALEMANHA;HELLO AGAIN A WEEDING DAY;E2200047200000
ALEMANHA;HELP I'M A BOY!(EMMA E O FEITICEIRO);E1300000100000
ALEMANHA;HELP! I'M A FISH;E1300000100000
ALEMANHA;HELP! I´M A FISH;E1300000100000
ALEMANHA;HELP, I SHRUNK MY TEACHER;E1700172900000
ALEMANHA;HENRIETTA;E2200213500000
ALEMANHA;HERBIE HANCOCK MEETS BOBBY MCFERRIN AND MICHAEL BRECKER;E2300032800000
ALEMANHA;HERR BELLO (AKA-MR. WOOLF);E1300000100000
ALEMANHA;HIGH CRUSADE, THE;E1300000100000
ALEMANHA;HIGH LIFE;E2000372400000
ALEMANHA;HITLER'S SECRETARY;E1300000100000
ALEMANHA;HITLER´S MADONNA ( HITLER´S MOUNTAIN OF STOLEN  ART );E1402517600000
ALEMANHA;HITMAKERS – THE CHANGING FACE OF THE MUSIC INDUSTRY;E2300032900000
ALEMANHA;HJEM TIL JUL;E1600197800000
ALEMANHA;HODEJEGERNE;E1300000100000
ALEMANHA;HODEJEGERNE;E1600180800000
ALEMANHA;HOLLOW MAN;E1800299100000
ALEMANHA;HOLY MOTORS;E1600184500000
ALEMANHA;HOLY SPIDER;E2200464800000
ALEMANHA;HONEYMOONERS, THE;E1900225900000
ALEMANHA;HOROWITZ IN MOSCOW;E1300000100000
ALEMANHA;HOROWITZ PLAYS MOZART;E1300000100000
ALEMANHA;HOSTEL;E1900500800000
ALEMANHA;HOTEL ADLON - A FAMILY SAGA;E1300000100000
ALEMANHA;HOTEL FOR DOGS;E1402434000000
ALEMANHA;HOUSE OF THE DEAD;E1300000100000
ALEMANHA;HOUSE ON TURK STREET, THE;E1300000100000
ALEMANHA;HOUSE ON TURK STREET, THE (AKA NO GOOD DEED);E1300000100000
ALEMANHA;HOW CLIMATE MADE HISTORY;E1700039100000
ALEMANHA;HOW THE GRINCH STOLE CHRISTMAS;E1600018600000
ALEMANHA;HOW TO LOSE A GUY IN TEN DAYS;E1402606500000
ALEMANHA;HUI BUH;E1300000100000
ALEMANHA;HUI BUH - DAS SCHLOSSGESPENST;E1500607200000
ALEMANHA;HUNT FOR THE HIDDEN RELIC;E1300000100000
ALEMANHA;HURRICANE 2012;E1300000100000
ALEMANHA;HURT SO GOOD;E1500665100000
ALEMANHA;HYMYILEVÄ MIES;E1700297900000
ALEMANHA;HÉRAÐIÐ;E1900510200000
ALEMANHA;HÖSTSONATEN;E1402582900000
ALEMANHA;I AM THE OTHER WOMAN;E1300000100000
ALEMANHA;I AM THE OTHER WOMAN (AKA ICH BIN DIE ANDERE);E1300000100000
ALEMANHA;I CAN ALREADY DO THAT;E1300000100000
ALEMANHA;I'M NOT THERE;E2000181900000
ALEMANHA;I'M YOUR MAN;E2100486900000
ALEMANHA;I, ANNA;E1500499400000
ALEMANHA;I, ROBOT;E1300000100000
ALEMANHA;I, ROBOT;E1700078400000
ALEMANHA;I. D.;E1300000100000
ALEMANHA;ICE PLANET;E1300000100000
ALEMANHA;ICH BIN DIE ANDERE;E1600427900000
ALEMANHA;ICH UND KAMINSKI;E1700020300000
ALEMANHA;ICH WAR NOCH NIEMALS IN NEW YORK;E2300206500000
ALEMANHA;ICH WAR ZUHAUSE, ABER;E2100073000000
ALEMANHA;IF NOT US, WHO?;E1300000100000
ALEMANHA;IF NOT US, WHO?;E1600212500000
ALEMANHA;IGNITE;E1500051400000
ALEMANHA;IL BUCO;E2200135000000
ALEMANHA;IM LABYRINTH DES SCHWEIGENS;E1500772800000
ALEMANHA;IM LAUF DER ZEIT (AKA IN THE COURSE OF THE TIME / AKA KING OF THE ROAD);E1300000100000
ALEMANHA;IMAGES OF WOMEN – JUXTAPOSITIONS: THE ARTISTS OF THE VIENNESE MODERNISM;E2100044400000
ALEMANHA;IMAGINARY HEROES;E1300000100000
ALEMANHA;IMAGINE THAT;E1402434800000
ALEMANHA;IMPROVISIERT UND ZIELBEWUSST;E1300000100000
ALEMANHA;IMPY'S ISLAND;E1300000100000
ALEMANHA;IMPY'S ISLAND;E1600590200000
ALEMANHA;IMPY'S WONDERLAND;E1300000100000
ALEMANHA;IMPY'S WONDERLAND (AKA URMELL VOLL IN FAHRT);E1300000100000
ALEMANHA;IMPYS WONDERLAND;E1300000100000
ALEMANHA;IN BETWEEN WORLDS;E1500050400000
ALEMANHA;IN EXTREMO - RAUE SPREE 2005 (LIVE);E1300000100000
ALEMANHA;IN HER SHOES;E1300000100000
ALEMANHA;IN LOVE IN POWER;E1300000100000
ALEMANHA;IN THE BEGINNING THERE WAS LIGHT;E1300000100000
ALEMANHA;IN THE BLIND SPOT;E2500205000000
ALEMANHA;IN THE FACE OF MANASLU;E1402816400000
ALEMANHA;IN THE FADE;E1700463800000
ALEMANHA;IN THE FOG;E1600172100000
ALEMANHA;IN THE LOST LANDS;E2500018500000
ALEMANHA;IN THE NAME OF THE KING;E1300000100000
ALEMANHA;IN THE ORGAN'S STOMACH;E1900348300000
ALEMANHA;INCREDIBLE HOMES;E2300317700000
ALEMANHA;INDISCHE GRABMAL, DAS;E1300000100000
ALEMANHA;INGLOURIOUS BASTERDS;E1300000100000
ALEMANHA;INGLOURIOUS BASTERDS;E1402518500000
ALEMANHA;INNOCENT, THE;E1300000100000
ALEMANHA;INSIDE;E2300542000000
ALEMANHA;INSIDE GRAND PRIX 2012;E1300000100000
ALEMANHA;INSIDE GRAND PRIX 2013;E1300000100000
ALEMANHA;INSIDE GRAND PRIX SEASON 2011;E1300000100000
ALEMANHA;INTERPOL AT HURRICANE FESTIVAL 2014;E2600033500000
ALEMANHA;IRINA PALM;E1600584600000
ALEMANHA;IRON SKY;E1300000100000
ALEMANHA;ISABEL ALLENDE;E1300000100000
ALEMANHA;ISABELLA ROSSELLINI: MY LIFE;E1300000100000
ALEMANHA;ISLE OF DOGS;E1800252300000
ALEMANHA;IT MUST BE HEAVEN;E1900581900000
ALEMANHA;IT'S FOR YOUR OWN GOOD;E2100289200000
ALEMANHA;JA RULE 2005;E1300000100000
ALEMANHA;JAMIE CULLUM - LIVE AT BLENHEM PALACE;E1300000100000
ALEMANHA;JAPAN FROM ABOVE;E1800506000000
ALEMANHA;JARHEAD;E1300000100000
ALEMANHA;JEDER FUR SICH UND GOTT GEGEN ALLE;E1300000100000
ALEMANHA;JESSYE NORMAN SINGS CARMEN;E1500455900000
ALEMANHA;JESUS;E1300000100000
ALEMANHA;JOHN THE APOCALYPSE;E1900536100000
ALEMANHA;JOSEPH RATZINGER- THE NEW POPE;E1300000100000
ALEMANHA;JOYEUX NOEL;E2200067400000
ALEMANHA;JUDAS PRIEST - BATTLE CRY;E1600132500000
ALEMANHA;JUDAS PRIEST: BATTLE CRY - LIVE AT WACKEN FESTIVAL 2015;E2300179100000
ALEMANHA;JULIE WALKING HOME;E1300000100000
ALEMANHA;JUNGLE BOOK SEASON 2;E1300000100000
ALEMANHA;JUNKIES ON A BUDGET;E1300000100000
ALEMANHA;JUPITER’S MOON;E1800183800000
ALEMANHA;JUST FRIENDS;E1500112500000
ALEMANHA;JUST MARRIED;E1300000100000
ALEMANHA;JUST MARRIED;E1600047700000
ALEMANHA;K-19: THE WIDOWMAKER;E1600018800000
ALEMANHA;K-PAX;E1700437200000
ALEMANHA;K2: BEYOND THE COMFORT ZONE;E1900321000000
ALEMANHA;KAFKA;E2400201100000
ALEMANHA;KAI RABE GEGEN DIE VATIKANKILLER;E1300000100000
ALEMANHA;KALINKA;E1700579600000
ALEMANHA;KALO POTHI;E1600742600000
ALEMANHA;KARAJAN OR BEAUTY AS I SEE IT;E1500409600000
ALEMANHA;KART RACER;E1300000100000
ALEMANHA;KEEP SURFING;E1300000100000
ALEMANHA;KEN;E2500522900000
ALEMANHA;KINGDOM OF HEAVEN;E1600745400000
ALEMANHA;KINGS OF THE JUNGLE;E1300000100000
ALEMANHA;KINGS OF THE ROAD;E1300000100000
ALEMANHA;KINGS OF THE ROAD;E2300244300000
ALEMANHA;KINGS OF THE ROAD AKA IM LAUF DER ZEIT;E1300000100000
ALEMANHA;KISSES FROM GREECE;E1300000100000
ALEMANHA;KIZ KARDESLER;E2000099400000
ALEMANHA;KLASSENVERHÄLTNISSE;E2400173000000
ALEMANHA;KLITSCHKO;E1300000100000
ALEMANHA;KNOW IT!;E1900627200000
ALEMANHA;KOALA IN THE KITCHEN;E1300000100000
ALEMANHA;KON-TIKI;E1600186400000
ALEMANHA;KOPFKINO;E1300000100000
ALEMANHA;KRABAT;E1300000100000
ALEMANHA;KRAFTWERK - POP ART;E1500650600000
ALEMANHA;L'ADIEU À LA NUIT;E1900376000000
ALEMANHA;L'AVENIR;E1600674200000
ALEMANHA;LA FILLE COUPÉE EN DEUX;E1600549000000
ALEMANHA;LA MER À L'AUBE;E1500841600000
ALEMANHA;LA RELIGIEUSE;E1402380400000
ALEMANHA;LA SYNDICALISTE;E2300201000000
ALEMANHA;LAAX OPEN 2016;E1600673100000
ALEMANHA;LACOMBE LUCIEN;E1600434300000
ALEMANHA;LAISSEZ-PASSER;E1300000100000
ALEMANHA;LAND OF A THOUSAND VINEYARDS;E1300000100000
ALEMANHA;LAND OF MINE;E1900226700000
ALEMANHA;LAND OF THE BLIND;E1300000100000
ALEMANHA;LANG LANG IN VIENNA;E1300000100000
ALEMANHA;LANG LANG ¿ THE HIGHEST LEVEL;E1300000100000
ALEMANHA;LARA;E2100475700000
ALEMANHA;LARA CROFT: TOMB RAIDER;E1300000100000
ALEMANHA;LARGO WINCH II;E2500019300000
ALEMANHA;LAS MALAS INTENCIONES;E1700601700000
ALEMANHA;LAS TONINAS VAN AL ESTE;E1700393600000
ALEMANHA;LASKO-DEATH TRAIN;E1300000100000
ALEMANHA;LASSIE COME HOME;E2100198300000
ALEMANHA;LAST COP - SEASON 5;E1300000100000
ALEMANHA;LAST COP SEASON IV;E1300000100000
ALEMANHA;LAST ORDERS;E1300000100000
ALEMANHA;LATTE & THE MAGIC WATERSTONE;E2000196500000
ALEMANHA;LAUF JUNGE LAUF;E1700075700000
ALEMANHA;LAURA STAR;E1500895000000
ALEMANHA;LAURA'S STAR;E1300000100000
ALEMANHA;LAURA´S STERN;E1300000100000
ALEMANHA;LAWS OF ATTRACTION;E2300402900000
ALEMANHA;LE CABINET DU DOCTEUR CALIGARI;E1300000100000
ALEMANHA;LE HAVRE;E1500340500000
ALEMANHA;LE QUATTRO VOLTE;E1600221200000
ALEMANHA;LEAGUE OF EXTRAORDINARY GENTLEMEN, THE;E1300000100000
ALEMANHA;LEARNING   TO LIE;E1300000100000
ALEMANHA;LEARNING TO LIE;E1300000100000
ALEMANHA;LEDGE, THE;E1300000100000
ALEMANHA;LEGENDS OF VALHALLA: THOR;E1402715900000
ALEMANHA;LEMON TREE;E1600544300000
ALEMANHA;LEMONY SNICKET'S A SERIES OF UNFORTUNATE EVENTS;E1600742400000
ALEMANHA;LENYA, DIE DRÜBTE KRIEGERIN ALLER ZEITEN;E1300000100000
ALEMANHA;"LEONARD BERNSTEIN CONDUCTS ""WEST SIDE STORY"" - THE MAKING OF A RECORDING";E1500449900000
ALEMANHA;LEONARD BERNSTEIN – LARGER THAN LIFE;E1700358100000
ALEMANHA;LES BALLETS BUBENICEK;E1500674600000
ALEMANHA;LES BEAUX JOURS D'ARANJUEZ;E1600489600000
ALEMANHA;LES FILLES D'OLFA;E2400053400000
ALEMANHA;LES MISERABLES;E1300000100000
ALEMANHA;LES MISERABLES;E2200067800000
ALEMANHA;LES SALAUDS;E1500490300000
ALEMANHA;LES TROIS MOUSQUETAIRES: MILADY;E2400192600000
ALEMANHA;LESSON, THE;E2400033000000
ALEMANHA;LET IT SNOW!;E1300000100000
ALEMANHA;LET'S DANCE;E1300000100000
ALEMANHA;LIBERTY STANDS STILL;E1300000100000
ALEMANHA;LIBERTÉ;E2000050800000
ALEMANHA;LIEBESDINGS;E2200497800000
ALEMANHA;LIFE;E1500271100000
ALEMANHA;LIFE OF DAVID GALE, THE;E1300000100000
ALEMANHA;LIGHTS IN THE DUSK;E1600544600000
ALEMANHA;LILI MARLEEN;E1300000100000
ALEMANHA;LILI MARLEEN;E1600111300000
ALEMANHA;LILLY THE WITCH;E1600544700000
ALEMANHA;LILLY THE WITCH: THE DRAGON AND THE MAGIC BOOK;E1300000100000
ALEMANHA;LILLY WOOD &¨THE PRICK AND ROBIN SCHULZ - PRAYER IN C;E1500136500000
ALEMANHA;LILY THE WITCH 2;E1402639600000
ALEMANHA;LIMP BIZKIT - ROCK IN THE PARK;E1300000100000
ALEMANHA;LINDEMANN - LIVE IN MOSCOW;E2100152800000
ALEMANHA;LIPPEL'S DREAM;E1300000100000
ALEMANHA;LIPPEL'S DREAM;E1700432000000
ALEMANHA;LISBON STORY;E1300000100000
ALEMANHA;LISSI AND THE WILD EMPEROR;E1600544800000
ALEMANHA;LITTLE BIG WORLD;E1600048900000
ALEMANHA;LITTLE GHOST, THE;E1500894600000
ALEMANHA;LITTLE MERMAID;E1900627000000
ALEMANHA;LITTLE MISS DOLITTLE;E1800602700000
ALEMANHA;LITTLE ROBBERS;E1300000100000
ALEMANHA;LIVE AT ROCKPALAST;E1300000100000
ALEMANHA;LIVES OF OTHERS, THE;E1300000100000
ALEMANHA;LIVING IN A HAZE;E2300132800000
ALEMANHA;LOLA;E1300000100000
ALEMANHA;LONG LOST SON;E1300000100000
ALEMANHA;LOONEY TUNES: BACK IN ACTION;E1300000100000
ALEMANHA;LOONG BOONMEE RALEUK CHAT;E1300000100000
ALEMANHA;LORE;E1500523800000
ALEMANHA;LOS ANGELES PHILHARMONIC E GUSTAVO DUDAMEL - THE INAUGURAL CONCERT;E1300000100000
ALEMANHA;LOS HONGOS;E1700513400000
ALEMANHA;LOST CITY RAIDERS;E1300000100000
ALEMANHA;LOST IN RELIGION;E1300000100000
ALEMANHA;LOST TRANSPORT;E2300118900000
ALEMANHA;LOST, THE;E1500669100000
ALEMANHA;LOU (2016);E1700564100000
ALEMANHA;LOUD & QUEER - SEASON I;E1300000100000
ALEMANHA;LOUD & QUEER - SEASON II;E1300000100000
ALEMANHA;LOVE COMES LATELY;E1600606700000
ALEMANHA;LOVE IS ALL YOU NEED;E1600188700000
ALEMANHA;LOVELESS;E1700470500000
ALEMANHA;LOVING HIGHSMITH;E2500281400000
